id,source_index,source_text,Bangla_Translation,Label,augmentation_type
pro_public_aug_441,2039,পাবলিক বিশ্ববিদ্যালয় আর্থিক সীমাবদ্ধতা থাকা শিক্ষার্থীদেরও উচ্চশিক্ষার সুযোগ দেয়।,বিশ্ববিদ্যালয় পাবলিক আর্থিক সীমাবদ্ধতা থাকা শিক্ষার্থীদেরও উচ্চশিক্ষার সুযোগ দেয়।,pro_public,RS
pro_public_aug_442,2042,পাবলিক বিশ্ববিদ্যালয়ের বৈচিত্র্যময় ছাত্রসমাজ অনেককে সমাজ ও বাস্তবতা সম্পর্কে নতুনভাবে ভাবতে শেখায়।,বিশ্ববিদ্যালয়ের পাবলিক বৈচিত্র্যময় ছাত্রসমাজ অনেককে সমাজ ও বাস্তবতা সম্পর্কে নতুনভাবে ভাবতে শেখায়।,pro_public,RS
pro_public_aug_443,2045,পাবলিক বিশ্ববিদ্যালয়ের সীমিত সিটে জায়গা পাওয়া এখনো অসাধারণ প্রতিযোগিতামূলক অর্জন।,বিশ্ববিদ্যালয়ের পাবলিক সীমিত সিটে জায়গা পাওয়া এখনো অসাধারণ প্রতিযোগিতামূলক অর্জন।,pro_public,RS
pro_public_aug_444,2048,পাবলিক বিশ্ববিদ্যালয়ের মেধাভিত্তিক ভর্তি প্রক্রিয়া এখনো অনেকের কাছে সবচেয়ে গ্রহণযোগ্য।,বিশ্ববিদ্যালয়ের পাবলিক মেধাভিত্তিক ভর্তি প্রক্রিয়া এখনো অনেকের কাছে সবচেয়ে গ্রহণযোগ্য।,pro_public,RS
pro_public_aug_445,2051,পাবলিক বিশ্ববিদ্যালয়ের শিক্ষাব্যবস্থা সামাজিক ও অর্থনৈতিক গতিশীলতা তৈরি করতে বড় ভূমিকা রাখে।,বিশ্ববিদ্যালয়ের পাবলিক শিক্ষাব্যবস্থা সামাজিক ও অর্থনৈতিক গতিশীলতা তৈরি করতে বড় ভূমিকা রাখে।,pro_public,RS
pro_public_aug_446,2054,পাবলিক বিশ্ববিদ্যালয়ে ভর্তি হওয়া অনেক পরিবারের কাছে সম্মান ও স্বপ্নপূরণের প্রতীক।,বিশ্ববিদ্যালয়ে পাবলিক ভর্তি হওয়া অনেক পরিবারের কাছে সম্মান ও স্বপ্নপূরণের প্রতীক।,pro_public,RS
pro_public_aug_447,2057,পাবলিক বিশ্ববিদ্যালয়ের বিস্তৃত একাডেমিক পরিবেশ শিক্ষার্থীদের নানা দিক থেকে পরিণত করে।,বিশ্ববিদ্যালয়ের পাবলিক বিস্তৃত একাডেমিক পরিবেশ শিক্ষার্থীদের নানা দিক থেকে পরিণত করে।,pro_public,RS
pro_public_aug_448,2060,পাবলিক বিশ্ববিদ্যালয়ের শক্তিশালী alumni network ভবিষ্যৎ সুযোগ তৈরিতে সহায়ক হতে পারে।,বিশ্ববিদ্যালয়ের পাবলিক শক্তিশালী alumni network ভবিষ্যৎ সুযোগ তৈরিতে সহায়ক হতে পারে।,pro_public,RS
pro_public_aug_449,2063,পাবলিক বিশ্ববিদ্যালয়ের ডিগ্রি এখনো অনেক নিয়োগদাতা ও পরিবারের কাছে বিশ্বাসযোগ্যতার প্রতীক।,বিশ্ববিদ্যালয়ের পাবলিক ডিগ্রি এখনো অনেক নিয়োগদাতা ও পরিবারের কাছে বিশ্বাসযোগ্যতার প্রতীক।,pro_public,RS
pro_public_aug_450,2066,পাবলিক বিশ্ববিদ্যালয় এখনো বহু কৃতী শিক্ষার্থীর প্রথম পছন্দ হয়ে আছে।,বিশ্ববিদ্যালয় পাবলিক এখনো বহু কৃতী শিক্ষার্থীর প্রথম পছন্দ হয়ে আছে।,pro_public,RS
pro_public_aug_451,2069,"পাবলিক বিশ্ববিদ্যালয়ের গবেষণা, বিতর্ক ও সাংস্কৃতিক পরিবেশ শিক্ষার্থীদের দৃষ্টিভঙ্গি প্রসারিত করে।","বিতর্ক ও সাংস্কৃতিক পরিবেশ শিক্ষার্থীদের দৃষ্টিভঙ্গি প্রসারিত করে। পাবলিক বিশ্ববিদ্যালয়ের গবেষণা,",pro_public,RS
pro_public_aug_452,2072,পাবলিক বিশ্ববিদ্যালয়ের কঠিন ভর্তি লড়াই তাকে এখনও বিশেষ মর্যাদার জায়গায় রেখেছে।,বিশ্ববিদ্যালয়ের পাবলিক কঠিন ভর্তি লড়াই তাকে এখনও বিশেষ মর্যাদার জায়গায় রেখেছে।,pro_public,RS
pro_public_aug_453,2075,পাবলিক বিশ্ববিদ্যালয়ের বড় পরিসরের পরিবেশ অনেককে নেতৃত্ব ও সামাজিক বোধ তৈরি করতে সাহায্য করে।,বিশ্ববিদ্যালয়ের পাবলিক বড় পরিসরের পরিবেশ অনেককে নেতৃত্ব ও সামাজিক বোধ তৈরি করতে সাহায্য করে।,pro_public,RS
pro_public_aug_454,2080,পাবলিক বিশ্ববিদ্যালয়ে ভর্তি হওয়া এখনও দেশের সবচেয়ে কাঙ্ক্ষিত একাডেমিক অর্জনগুলোর একটি হিসেবে ধরা হয়।,বিশ্ববিদ্যালয়ে পাবলিক ভর্তি হওয়া এখনও দেশের সবচেয়ে কাঙ্ক্ষিত একাডেমিক অর্জনগুলোর একটি হিসেবে ধরা হয়।,pro_public,RS
pro_public_aug_455,2083,পাবলিক বিশ্ববিদ্যালয় কম খরচে উচ্চশিক্ষা পাওয়ার সবচেয়ে গুরুত্বপূর্ণ পথগুলোর একটি।,বিশ্ববিদ্যালয় পাবলিক কম খরচে উচ্চশিক্ষা পাওয়ার সবচেয়ে গুরুত্বপূর্ণ পথগুলোর একটি।,pro_public,RS
pro_public_aug_456,2086,"পাবলিক বিশ্ববিদ্যালয়ের ইতিহাস, সংস্কৃতি ও একাডেমিক মর্যাদা এখনো অনেক শিক্ষার্থীকে আকৃষ্ট করে।","সংস্কৃতি ও একাডেমিক মর্যাদা এখনো অনেক শিক্ষার্থীকে আকৃষ্ট করে। পাবলিক বিশ্ববিদ্যালয়ের ইতিহাস,",pro_public,RS
pro_public_aug_457,2089,পাবলিক বিশ্ববিদ্যালয়ের প্রতিযোগিতামূলক পরিবেশ শিক্ষার্থীদের মেধা ও মানসিক দৃঢ়তা বাড়াতে পারে।,বিশ্ববিদ্যালয়ের পাবলিক প্রতিযোগিতামূলক পরিবেশ শিক্ষার্থীদের মেধা ও মানসিক দৃঢ়তা বাড়াতে পারে।,pro_public,RS
pro_public_aug_458,2092,পাবলিক বিশ্ববিদ্যালয়ে ভর্তি হওয়া বহু পরিবারের কাছে সামাজিক স্বীকৃতি ও গর্বের বিষয়।,বিশ্ববিদ্যালয়ে পাবলিক ভর্তি হওয়া বহু পরিবারের কাছে সামাজিক স্বীকৃতি ও গর্বের বিষয়।,pro_public,RS
pro_public_aug_459,2095,পাবলিক বিশ্ববিদ্যালয়ের বড় ক্যাম্পাস এবং ভিন্নমুখী ছাত্রসমাজ ব্যক্তিত্ব গঠনে ইতিবাচক প্রভাব ফেলে।,বিশ্ববিদ্যালয়ের পাবলিক বড় ক্যাম্পাস এবং ভিন্নমুখী ছাত্রসমাজ ব্যক্তিত্ব গঠনে ইতিবাচক প্রভাব ফেলে।,pro_public,RS
pro_public_aug_460,2098,পাবলিক বিশ্ববিদ্যালয়ের ডিগ্রি এখনো বহু মানুষের কাছে নির্ভরযোগ্যতার প্রতীক।,বিশ্ববিদ্যালয়ের পাবলিক ডিগ্রি এখনো বহু মানুষের কাছে নির্ভরযোগ্যতার প্রতীক।,pro_public,RS
pro_public_aug_461,2101,পাবলিক বিশ্ববিদ্যালয় বহু মেধাবী কিন্তু আর্থিকভাবে সীমিত শিক্ষার্থীর জন্য বড় ভরসা।,বিশ্ববিদ্যালয় পাবলিক বহু মেধাবী কিন্তু আর্থিকভাবে সীমিত শিক্ষার্থীর জন্য বড় ভরসা।,pro_public,RS
pro_public_aug_462,2104,পাবলিক বিশ্ববিদ্যালয়ের alumni network ভবিষ্যৎ একাডেমিক ও পেশাগত সুযোগে সহায়ক হতে পারে।,বিশ্ববিদ্যালয়ের পাবলিক alumni network ভবিষ্যৎ একাডেমিক ও পেশাগত সুযোগে সহায়ক হতে পারে।,pro_public,RS
pro_public_aug_463,2107,পাবলিক বিশ্ববিদ্যালয়ের সিটসংখ্যা সীমিত হওয়ায় সেখানে সুযোগ পাওয়া এখনো বিশেষ অর্জন হিসেবে দেখা হয়।,বিশ্ববিদ্যালয়ের পাবলিক সিটসংখ্যা সীমিত হওয়ায় সেখানে সুযোগ পাওয়া এখনো বিশেষ অর্জন হিসেবে দেখা হয়।,pro_public,RS
pro_public_aug_464,2110,পাবলিক বিশ্ববিদ্যালয়ের সাংস্কৃতিক ও বুদ্ধিবৃত্তিক পরিবেশ শিক্ষার্থীদের দৃষ্টিভঙ্গি বিস্তৃত করে।,বিশ্ববিদ্যালয়ের পাবলিক সাংস্কৃতিক ও বুদ্ধিবৃত্তিক পরিবেশ শিক্ষার্থীদের দৃষ্টিভঙ্গি বিস্তৃত করে।,pro_public,RS
pro_public_aug_465,2113,দেশের বহু কৃতী শিক্ষার্থীর কাছে প্রথম লক্ষ্য এখনো একটি ভালো পাবলিক বিশ্ববিদ্যালয়।,বহু দেশের কৃতী শিক্ষার্থীর কাছে প্রথম লক্ষ্য এখনো একটি ভালো পাবলিক বিশ্ববিদ্যালয়।,pro_public,RS
pro_public_aug_466,2116,পাবলিক বিশ্ববিদ্যালয়ের ভর্তি লড়াই এখনও সবচেয়ে কঠিন ও মর্যাদাপূর্ণ প্রতিযোগিতাগুলোর একটি।,বিশ্ববিদ্যালয়ের পাবলিক ভর্তি লড়াই এখনও সবচেয়ে কঠিন ও মর্যাদাপূর্ণ প্রতিযোগিতাগুলোর একটি।,pro_public,RS
pro_public_aug_467,2119,পাবলিক বিশ্ববিদ্যালয় দেশের উচ্চশিক্ষার ভিত্তিকে দীর্ঘদিন ধরে শক্তিশালী করেছে।,বিশ্ববিদ্যালয় পাবলিক দেশের উচ্চশিক্ষার ভিত্তিকে দীর্ঘদিন ধরে শক্তিশালী করেছে।,pro_public,RS
pro_public_aug_468,2122,পাবলিক বিশ্ববিদ্যালয়ের পরিবেশ অনেক শিক্ষার্থীকে নেতৃত্ব ও সামাজিক দায়িত্ববোধ শেখায়।,বিশ্ববিদ্যালয়ের পাবলিক পরিবেশ অনেক শিক্ষার্থীকে নেতৃত্ব ও সামাজিক দায়িত্ববোধ শেখায়।,pro_public,RS
pro_public_aug_469,2125,পাবলিক বিশ্ববিদ্যালয়ে পড়ার সুযোগ এখনও বহু শিক্ষার্থীর জীবনে বড় turning point হয়ে দাঁড়ায়।,বিশ্ববিদ্যালয়ে পাবলিক পড়ার সুযোগ এখনও বহু শিক্ষার্থীর জীবনে বড় turning point হয়ে দাঁড়ায়।,pro_public,RS
pro_public_aug_470,2130,পাবলিক বিশ্ববিদ্যালয়ের ভর্তি যাত্রা এখনো দেশের সবচেয়ে কঠিন মেধা যাচাইগুলোর একটি হিসেবে বিবেচিত হয়।,বিশ্ববিদ্যালয়ের পাবলিক ভর্তি যাত্রা এখনো দেশের সবচেয়ে কঠিন মেধা যাচাইগুলোর একটি হিসেবে বিবেচিত হয়।,pro_public,RS
pro_public_aug_471,2133,পাবলিক বিশ্ববিদ্যালয় সীমিত খরচে উচ্চশিক্ষা নিশ্চিত করে অনেক পরিবারকে স্বস্তি দেয়।,বিশ্ববিদ্যালয় পাবলিক সীমিত খরচে উচ্চশিক্ষা নিশ্চিত করে অনেক পরিবারকে স্বস্তি দেয়।,pro_public,RS
pro_public_aug_472,2136,পাবলিক বিশ্ববিদ্যালয়ের দীর্ঘ ইতিহাস অনেক শিক্ষার্থীর কাছে আলাদা একাডেমিক মর্যাদা বহন করে।,বিশ্ববিদ্যালয়ের পাবলিক দীর্ঘ ইতিহাস অনেক শিক্ষার্থীর কাছে আলাদা একাডেমিক মর্যাদা বহন করে।,pro_public,RS
pro_public_aug_473,2139,পাবলিক বিশ্ববিদ্যালয়ের প্রতিযোগিতামূলক পরিবেশ অনেক শিক্ষার্থীকে কঠিন পরিশ্রমে অভ্যস্ত করে তোলে।,বিশ্ববিদ্যালয়ের পাবলিক প্রতিযোগিতামূলক পরিবেশ অনেক শিক্ষার্থীকে কঠিন পরিশ্রমে অভ্যস্ত করে তোলে।,pro_public,RS
pro_public_aug_474,2142,পাবলিক বিশ্ববিদ্যালয়ের আসনসংখ্যা সীমিত হলেও তার সামাজিক গুরুত্ব এখনো খুবই বেশি।,বিশ্ববিদ্যালয়ের পাবলিক আসনসংখ্যা সীমিত হলেও তার সামাজিক গুরুত্ব এখনো খুবই বেশি।,pro_public,RS
pro_public_aug_475,2145,পাবলিক বিশ্ববিদ্যালয়ে পড়ার সুযোগ অনেক শিক্ষার্থীর জীবনে সামাজিক স্বীকৃতির বড় ধাপ হয়ে দাঁড়ায়।,বিশ্ববিদ্যালয়ে পাবলিক পড়ার সুযোগ অনেক শিক্ষার্থীর জীবনে সামাজিক স্বীকৃতির বড় ধাপ হয়ে দাঁড়ায়।,pro_public,RS
pro_public_aug_476,2148,পাবলিক বিশ্ববিদ্যালয়ের বিস্তৃত সামাজিক ও সাংস্কৃতিক পরিবেশ ব্যক্তিত্ব গঠনে সহায়ক হয়।,বিশ্ববিদ্যালয়ের পাবলিক বিস্তৃত সামাজিক ও সাংস্কৃতিক পরিবেশ ব্যক্তিত্ব গঠনে সহায়ক হয়।,pro_public,RS
pro_public_aug_477,2151,অসংখ্য শিক্ষার্থীর জন্য একটি পাবলিক বিশ্ববিদ্যালয়ে ভর্তি হওয়া মানে দীর্ঘদিনের স্বপ্ন পূরণ হওয়া।,শিক্ষার্থীর অসংখ্য জন্য একটি পাবলিক বিশ্ববিদ্যালয়ে ভর্তি হওয়া মানে দীর্ঘদিনের স্বপ্ন পূরণ হওয়া।,pro_public,RS
pro_public_aug_478,2154,পাবলিক বিশ্ববিদ্যালয়ের ডিগ্রির ওপর বহু মানুষের আস্থা এখনো দৃশ্যমানভাবে শক্তিশালী।,বিশ্ববিদ্যালয়ের পাবলিক ডিগ্রির ওপর বহু মানুষের আস্থা এখনো দৃশ্যমানভাবে শক্তিশালী।,pro_public,RS
pro_public_aug_479,2157,পাবলিক বিশ্ববিদ্যালয়ের alumni network ভবিষ্যৎ একাডেমিক ও পেশাগত সংযোগ তৈরিতে গুরুত্বপূর্ণ ভূমিকা রাখতে পারে।,বিশ্ববিদ্যালয়ের পাবলিক alumni network ভবিষ্যৎ একাডেমিক ও পেশাগত সংযোগ তৈরিতে গুরুত্বপূর্ণ ভূমিকা রাখতে পারে।,pro_public,RS
pro_public_aug_480,2160,পাবলিক বিশ্ববিদ্যালয়ের ভর্তি পরীক্ষা এখনো অনেকের কাছে সবচেয়ে শক্তিশালী মেধা প্রতিযোগিতা।,বিশ্ববিদ্যালয়ের পাবলিক ভর্তি পরীক্ষা এখনো অনেকের কাছে সবচেয়ে শক্তিশালী মেধা প্রতিযোগিতা।,pro_public,RS
pro_public_aug_481,2163,পাবলিক বিশ্ববিদ্যালয়ের একাডেমিক ও বুদ্ধিবৃত্তিক চর্চা অনেক শিক্ষার্থীকে বিস্তৃতভাবে ভাবতে শেখায়।,বিশ্ববিদ্যালয়ের পাবলিক একাডেমিক ও বুদ্ধিবৃত্তিক চর্চা অনেক শিক্ষার্থীকে বিস্তৃতভাবে ভাবতে শেখায়।,pro_public,RS
pro_public_aug_482,2166,পাবলিক বিশ্ববিদ্যালয়ে সুযোগ পাওয়া অনেকের কাছে আজীবনের স্মরণীয় অর্জন হয়ে থাকে।,বিশ্ববিদ্যালয়ে পাবলিক সুযোগ পাওয়া অনেকের কাছে আজীবনের স্মরণীয় অর্জন হয়ে থাকে।,pro_public,RS
pro_public_aug_483,2169,দেশের বহু মেধাবী শিক্ষার্থীর কাছে প্রথম পছন্দ এখনো একটি ভালো পাবলিক বিশ্ববিদ্যালয়।,বহু দেশের মেধাবী শিক্ষার্থীর কাছে প্রথম পছন্দ এখনো একটি ভালো পাবলিক বিশ্ববিদ্যালয়।,pro_public,RS
pro_public_aug_484,2172,পাবলিক বিশ্ববিদ্যালয়ের বড় ও বৈচিত্র্যময় পরিবেশ শিক্ষার্থীদের সামাজিক বাস্তবতা বুঝতে সাহায্য করে।,বিশ্ববিদ্যালয়ের পাবলিক বড় ও বৈচিত্র্যময় পরিবেশ শিক্ষার্থীদের সামাজিক বাস্তবতা বুঝতে সাহায্য করে।,pro_public,RS
pro_public_aug_485,2175,পাবলিক বিশ্ববিদ্যালয় বহু শিক্ষার্থীর জন্য কম খরচে উচ্চমানের শিক্ষা পাওয়ার বড় দরজা।,বিশ্ববিদ্যালয় পাবলিক বহু শিক্ষার্থীর জন্য কম খরচে উচ্চমানের শিক্ষা পাওয়ার বড় দরজা।,pro_public,RS
pro_public_aug_486,2180,পাবলিক বিশ্ববিদ্যালয়ের ভর্তি পরীক্ষায় টিকে থাকা এখনো দেশের অন্যতম বড় একাডেমিক অর্জন হিসেবে ধরা হয়।,বিশ্ববিদ্যালয়ের পাবলিক ভর্তি পরীক্ষায় টিকে থাকা এখনো দেশের অন্যতম বড় একাডেমিক অর্জন হিসেবে ধরা হয়।,pro_public,RS
pro_public_aug_487,2183,পাবলিক বিশ্ববিদ্যালয় কম খরচে উচ্চশিক্ষা নিশ্চিত করার ক্ষেত্রে গুরুত্বপূর্ণ ভূমিকা পালন করে।,বিশ্ববিদ্যালয় পাবলিক কম খরচে উচ্চশিক্ষা নিশ্চিত করার ক্ষেত্রে গুরুত্বপূর্ণ ভূমিকা পালন করে।,pro_public,RS
pro_public_aug_488,2186,পাবলিক বিশ্ববিদ্যালয়ের দীর্ঘ একাডেমিক ঐতিহ্য এখনো বহু শিক্ষার্থীর কাছে বিশেষ আকর্ষণ তৈরি করে।,বিশ্ববিদ্যালয়ের পাবলিক দীর্ঘ একাডেমিক ঐতিহ্য এখনো বহু শিক্ষার্থীর কাছে বিশেষ আকর্ষণ তৈরি করে।,pro_public,RS
pro_public_aug_489,2189,পাবলিক বিশ্ববিদ্যালয়ের প্রতিযোগিতামূলক পরিবেশ অনেককে কঠোর পরিশ্রমে অভ্যস্ত করে তোলে।,বিশ্ববিদ্যালয়ের পাবলিক প্রতিযোগিতামূলক পরিবেশ অনেককে কঠোর পরিশ্রমে অভ্যস্ত করে তোলে।,pro_public,RS
pro_public_aug_490,2192,পাবলিক বিশ্ববিদ্যালয়ে ভর্তি হওয়া এখনও অসংখ্য শিক্ষার্থীর দীর্ঘদিনের স্বপ্ন।,বিশ্ববিদ্যালয়ে পাবলিক ভর্তি হওয়া এখনও অসংখ্য শিক্ষার্থীর দীর্ঘদিনের স্বপ্ন।,pro_public,RS
pro_public_aug_491,2195,পাবলিক বিশ্ববিদ্যালয়ের ডিগ্রির ওপর এখনো বহু পরিবার ও প্রতিষ্ঠানের আলাদা আস্থা রয়েছে।,বিশ্ববিদ্যালয়ের পাবলিক ডিগ্রির ওপর এখনো বহু পরিবার ও প্রতিষ্ঠানের আলাদা আস্থা রয়েছে।,pro_public,RS
pro_public_aug_492,2198,পাবলিক বিশ্ববিদ্যালয়ের বড় ও বৈচিত্র্যময় ক্যাম্পাসজীবন শিক্ষার্থীদের সামাজিক বোধ গড়ে তোলে।,বিশ্ববিদ্যালয়ের পাবলিক বড় ও বৈচিত্র্যময় ক্যাম্পাসজীবন শিক্ষার্থীদের সামাজিক বোধ গড়ে তোলে।,pro_public,RS
pro_public_aug_493,2201,পাবলিক বিশ্ববিদ্যালয় বহু মেধাবী শিক্ষার্থীর জন্য অর্থনৈতিকভাবে সবচেয়ে কার্যকর উচ্চশিক্ষার পথ।,বিশ্ববিদ্যালয় পাবলিক বহু মেধাবী শিক্ষার্থীর জন্য অর্থনৈতিকভাবে সবচেয়ে কার্যকর উচ্চশিক্ষার পথ।,pro_public,RS
pro_public_aug_494,2204,পাবলিক বিশ্ববিদ্যালয়ের alumni network অনেক সময় ভবিষ্যৎ সুযোগ তৈরিতে মূল্যবান ভূমিকা রাখে।,বিশ্ববিদ্যালয়ের পাবলিক alumni network অনেক সময় ভবিষ্যৎ সুযোগ তৈরিতে মূল্যবান ভূমিকা রাখে।,pro_public,RS
pro_public_aug_495,2207,পাবলিক বিশ্ববিদ্যালয়ে সুযোগ পাওয়া বহু শিক্ষার্থীর জীবনে মর্যাদা ও আত্মবিশ্বাসের বড় উৎস।,বিশ্ববিদ্যালয়ে পাবলিক সুযোগ পাওয়া বহু শিক্ষার্থীর জীবনে মর্যাদা ও আত্মবিশ্বাসের বড় উৎস।,pro_public,RS
pro_public_aug_496,2210,পাবলিক বিশ্ববিদ্যালয়ের সীমিত সিট তার প্রতিযোগিতাকে আরও বেশি মর্যাদাপূর্ণ করে তুলেছে।,বিশ্ববিদ্যালয়ের পাবলিক সীমিত সিট তার প্রতিযোগিতাকে আরও বেশি মর্যাদাপূর্ণ করে তুলেছে।,pro_public,RS
pro_public_aug_497,2213,পাবলিক বিশ্ববিদ্যালয় দেশের উচ্চশিক্ষা কাঠামোর ভিত্তিকে দীর্ঘদিন ধরে শক্তিশালী করেছে।,বিশ্ববিদ্যালয় পাবলিক দেশের উচ্চশিক্ষা কাঠামোর ভিত্তিকে দীর্ঘদিন ধরে শক্তিশালী করেছে।,pro_public,RS
pro_public_aug_498,2219,পাবলিক বিশ্ববিদ্যালয়ের সাংস্কৃতিক ও বুদ্ধিবৃত্তিক পরিবেশ শিক্ষার্থীদের চিন্তাকে বিস্তৃত করে।,বিশ্ববিদ্যালয়ের পাবলিক সাংস্কৃতিক ও বুদ্ধিবৃত্তিক পরিবেশ শিক্ষার্থীদের চিন্তাকে বিস্তৃত করে।,pro_public,RS
pro_public_aug_499,2222,পাবলিক বিশ্ববিদ্যালয়ে ভর্তি হওয়া বহু পরিবারের কাছে গর্বের একটি উপলক্ষ।,বিশ্ববিদ্যালয়ে পাবলিক ভর্তি হওয়া বহু পরিবারের কাছে গর্বের একটি উপলক্ষ।,pro_public,RS
pro_public_aug_500,2225,পাবলিক বিশ্ববিদ্যালয়ের সুযোগ অনেক শিক্ষার্থীর জীবনে বড় পরিবর্তনের সূচনা করে।,বিশ্ববিদ্যালয়ের পাবলিক সুযোগ অনেক শিক্ষার্থীর জীবনে বড় পরিবর্তনের সূচনা করে।,pro_public,RS
pro_public_aug_501,2230,পাবলিক বিশ্ববিদ্যালয়ে ভর্তি হওয়া এখনও বহু শিক্ষার্থীর কাছে বড় একাডেমিক স্বীকৃতি হিসেবে বিবেচিত হয়।,বিশ্ববিদ্যালয়ে পাবলিক ভর্তি হওয়া এখনও বহু শিক্ষার্থীর কাছে বড় একাডেমিক স্বীকৃতি হিসেবে বিবেচিত হয়।,pro_public,RS
pro_public_aug_502,2233,পাবলিক বিশ্ববিদ্যালয় কম খরচে মানসম্মত উচ্চশিক্ষা পাওয়ার সুযোগ তৈরি করে।,বিশ্ববিদ্যালয় পাবলিক কম খরচে মানসম্মত উচ্চশিক্ষা পাওয়ার সুযোগ তৈরি করে।,pro_public,RS
pro_public_aug_503,2236,পাবলিক বিশ্ববিদ্যালয়ের দীর্ঘদিনের একাডেমিক ঐতিহ্য এখনো অনেককে অনুপ্রাণিত করে।,বিশ্ববিদ্যালয়ের পাবলিক দীর্ঘদিনের একাডেমিক ঐতিহ্য এখনো অনেককে অনুপ্রাণিত করে।,pro_public,RS
pro_public_aug_504,2239,পাবলিক বিশ্ববিদ্যালয়ের প্রতিযোগিতামূলক পরিবেশ অনেক শিক্ষার্থীকে কঠোর পরিশ্রমে অভ্যস্ত করে তোলে।,বিশ্ববিদ্যালয়ের পাবলিক প্রতিযোগিতামূলক পরিবেশ অনেক শিক্ষার্থীকে কঠোর পরিশ্রমে অভ্যস্ত করে তোলে।,pro_public,RS
pro_public_aug_505,2242,পাবলিক বিশ্ববিদ্যালয়ে পড়ার সুযোগ এখনও বহু পরিবারের কাছে স্বপ্নপূরণের মতো অনুভূতি তৈরি করে।,বিশ্ববিদ্যালয়ে পাবলিক পড়ার সুযোগ এখনও বহু পরিবারের কাছে স্বপ্নপূরণের মতো অনুভূতি তৈরি করে।,pro_public,RS
pro_public_aug_506,2245,পাবলিক বিশ্ববিদ্যালয় আর্থিকভাবে সীমিত শিক্ষার্থীদের জন্য বড় ভরসার জায়গা।,বিশ্ববিদ্যালয় পাবলিক আর্থিকভাবে সীমিত শিক্ষার্থীদের জন্য বড় ভরসার জায়গা।,pro_public,RS
pro_public_aug_507,2248,পাবলিক বিশ্ববিদ্যালয়ের বৈচিত্র্যময় ছাত্রসমাজ অনেককে সমাজ সম্পর্কে বিস্তৃতভাবে ভাবতে শেখায়।,বিশ্ববিদ্যালয়ের পাবলিক বৈচিত্র্যময় ছাত্রসমাজ অনেককে সমাজ সম্পর্কে বিস্তৃতভাবে ভাবতে শেখায়।,pro_public,RS
pro_public_aug_508,2251,পাবলিক বিশ্ববিদ্যালয়ের ডিগ্রির প্রতি এখনও অনেক পরিবার ও নিয়োগদাতার আস্থা রয়েছে।,বিশ্ববিদ্যালয়ের পাবলিক ডিগ্রির প্রতি এখনও অনেক পরিবার ও নিয়োগদাতার আস্থা রয়েছে।,pro_public,RS
pro_public_aug_509,2254,পাবলিক বিশ্ববিদ্যালয়ের alumni network অনেক সময় ভবিষ্যৎ সুযোগ পাওয়ায় সহায়ক হয়।,বিশ্ববিদ্যালয়ের পাবলিক alumni network অনেক সময় ভবিষ্যৎ সুযোগ পাওয়ায় সহায়ক হয়।,pro_public,RS
pro_public_aug_510,2257,পাবলিক বিশ্ববিদ্যালয়ে সুযোগ পাওয়া এখনো বহু শিক্ষার্থীর কাছে মর্যাদার বিষয়।,বিশ্ববিদ্যালয়ে পাবলিক সুযোগ পাওয়া এখনো বহু শিক্ষার্থীর কাছে মর্যাদার বিষয়।,pro_public,RS
pro_public_aug_511,2260,পাবলিক বিশ্ববিদ্যালয় দেশের উচ্চশিক্ষার ভিত্তিকে শক্তিশালী রাখতে গুরুত্বপূর্ণ ভূমিকা পালন করে।,বিশ্ববিদ্যালয় পাবলিক দেশের উচ্চশিক্ষার ভিত্তিকে শক্তিশালী রাখতে গুরুত্বপূর্ণ ভূমিকা পালন করে।,pro_public,RS
pro_public_aug_512,2263,দেশের বহু কৃতী শিক্ষার্থীর প্রথম লক্ষ্য এখনও একটি শক্তিশালী পাবলিক বিশ্ববিদ্যালয়।,বহু দেশের কৃতী শিক্ষার্থীর প্রথম লক্ষ্য এখনও একটি শক্তিশালী পাবলিক বিশ্ববিদ্যালয়।,pro_public,RS
pro_public_aug_513,2266,"পাবলিক বিশ্ববিদ্যালয়ের সাংস্কৃতিক, একাডেমিক ও সামাজিক পরিবেশ অনেক শিক্ষার্থীকে পরিণত করে তোলে।","একাডেমিক ও সামাজিক পরিবেশ অনেক শিক্ষার্থীকে পরিণত করে তোলে। পাবলিক বিশ্ববিদ্যালয়ের সাংস্কৃতিক,",pro_public,RS
pro_public_aug_514,2269,পাবলিক বিশ্ববিদ্যালয়ের সীমিত সিট ও কঠিন ভর্তি লড়াই তার মর্যাদাকে আরও বাড়িয়ে দেয়।,বিশ্ববিদ্যালয়ের পাবলিক সীমিত সিট ও কঠিন ভর্তি লড়াই তার মর্যাদাকে আরও বাড়িয়ে দেয়।,pro_public,RS
pro_public_aug_515,2272,পাবলিক বিশ্ববিদ্যালয়ে ভর্তি অনেক শিক্ষার্থীর জীবনে বড় পরিবর্তনের সূচনা করতে পারে।,বিশ্ববিদ্যালয়ে পাবলিক ভর্তি অনেক শিক্ষার্থীর জীবনে বড় পরিবর্তনের সূচনা করতে পারে।,pro_public,RS
